budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,Component1,Component2,Component3,Component4,Component5,cluster,Segment
8000000.0,Kulture Machine,USA,Dennis Lee,Drama,3393161.0,Fireflies in the Garden,R,2009-11-13,99,6.5,Ryan Reynolds,11269,Robert Frost,2008,-0.6825137785953653,-0.04908940436299199,0,first
45000000.0,40 Acres & A Mule Filmworks,USA,Spike Lee,Action,7916887.0,Miracle at St. Anna,R,2008-09-26,160,6.0,Derek Luke,16239,James McBride,2008,0.0791821475630306,-0.7008498088043893,3,fourth
7000000.0,Sony Pictures Classics,USA,David Mamet,Drama,2344847.0,Redbelt,R,2008-05-09,99,6.8,Chiwetel Ejiofor,19183,David Mamet,2008,-0.7143525954085126,-0.04272669872749625,0,first
10000000.0,Picturehouse,USA,Patricia Rozema,Drama,17655201.0,Kit Kittredge: An American Girl,G,2008-07-02,101,6.6,Abigail Breslin,4988,Ann Peacock,2008,-0.47101431456618753,0.0860070147688997,0,first
13000000.0,Lakeshore Entertainment,USA,Isabel Coixet,Drama,3581642.0,Elegy,R,2008-08-29,112,6.8,Ben Kingsley,20231,Nicholas Meyer,2008,-0.5847197412496802,-0.14230297926052227,0,first
0.0,Picture Farm,UK,Rupert Wyatt,Crime,13023.0,The Escapist,NOT RATED,2008-06-20,102,6.8,Brian Cox,15204,Daniel Hardy,2008,-0.8763918999967868,0.06264465382473111,0,first
6500000.0,Element Films,USA,Deb Hagan,Comedy,4693919.0,College,R,2008-08-29,100,4.6,Drake Bell,11342,Dan Callahan,2008,-0.6953594196833982,-0.004632761778060454,0,first
0.0,La Petite Reine,France,Jean-Fran�ois Richet,Action,551660.0,Mesrine Part 1: Killer Instinct,R,2008-10-22,113,7.6,Vincent Cassel,28237,Jacques Mesrine,2008,-0.8698469258304602,0.06918962799105757,0,first
0.0,Niama Film,Germany,Nikolai M�llersch�n,Action,36569.0,The Red Baron,PG-13,2008-04-10,106,6.4,Matthias Schweigh�fer,10306,Nikolai M�llersch�n,2008,-0.8761057927265465,0.06293076109497121,0,first
0.0,Louisiana Producers Film Source,USA,Tyler Perry,Drama,37019849.0,The Family That Preys,PG-13,2008-09-12,100,5.4,Kathy Bates,6087,Tyler Perry,2008,-0.4267222335094531,0.5123143203120649,0,first
9000000.0,Bona Fide Productions,USA,Andrew Fleming,Comedy,4881867.0,Hamlet 2,R,2008-08-27,92,6.4,Steve Coogan,15574,Pam Brady,2008,-0.6453237618775385,-0.050100910093808244,0,first
10000000.0,New Crime Productions,USA,Joshua Seftel,Action,580862.0,"War, Inc.",R,2008-06-13,107,5.7,John Cusack,20411,Mark Leyner,2008,-0.6784844803032241,-0.12146315096813691,0,first
130000000.0,Warner Bros.,USA,Zack Snyder,Action,107509799.0,Watchmen,R,2009-03-06,162,7.6,Jackie Earle Haley,419061,David Hayter,2009,2.9128995819278036,-1.1142617825742767,4,
237000000.0,Twentieth Century Fox Film Corporation,UK,James Cameron,Action,760507625.0,Avatar,PG-13,2009-12-18,162,7.8,Sam Worthington,954412,James Cameron,2009,12.891252742332519,4.776528475825633,2,third
75000000.0,Universal Pictures,USA,Quentin Tarantino,Adventure,120540719.0,Inglourious Basterds,R,2009-08-21,153,8.3,Brad Pitt,988686,Quentin Tarantino,2009,2.020696326240389,0.09461869641367746,1,second
150000000.0,Paramount Pictures,USA,J.J. Abrams,Action,257730019.0,Star Trek,PG-13,2009-05-08,127,8.0,Chris Pine,532987,Roberto Orci,2009,5.120239578310476,0.3290477648355346,2,third
35000000.0,Warner Bros.,USA,Todd Phillips,Comedy,277322503.0,The Hangover,R,2009-06-05,100,7.8,Zach Galifianakis,622881,Jon Lucas,2009,3.1617201643487585,2.76370343246777,1,second
250000000.0,Warner Bros.,UK,David Yates,Adventure,301959197.0,Harry Potter and the Half-Blood Prince,PG,2009-07-15,153,7.5,Daniel Radcliffe,362271,Steve Kloves,2009,7.56774411247048,-1.0435999458687673,2,third
40000000.0,Twentieth Century Fox Film Corporation,USA,Wes Anderson,Animation,21002919.0,Fantastic Mr. Fox,PG,2009-11-25,87,7.8,George Clooney,154247,Roald Dahl,2009,0.1426866185923079,-0.44633772553189677,3,fourth
23600000.0,Columbia Pictures,USA,Ruben Fleischer,Adventure,75590286.0,Zombieland,R,2009-10-02,88,7.7,Jesse Eisenberg,419201,Rhett Reese,2009,0.4927248234612433,0.530205447494785,3,fourth
25000000.0,Paramount Pictures,USA,Jason Reitman,Drama,83823381.0,Up in the Air,R,2009-12-23,109,7.4,George Clooney,283498,Walter Kirn,2009,0.6195061650640858,0.6035046576695273,3,fourth
29000000.0,Alcon Entertainment,USA,John Lee Hancock,Biography,255959475.0,The Blind Side,PG-13,2009-11-20,100,7.7,Quinton Aaron,242741,John Lee Hancock,2009,2.787533603239853,2.6187260060507223,1,second
19000000.0,New Line Cinema,USA,Marcus Nispel,Horror,65002019.0,Friday the 13th,R,2009-02-13,97,5.6,Jared Padalecki,80586,Damian Shannon,2009,0.27620336854883065,0.4894109958461304,3,fourth
90000000.0,Warner Bros.,USA,Guy Ritchie,Action,209028679.0,Sherlock Holmes,PG-13,2009-12-25,128,7.6,Robert Downey Jr.,511547,Michael Robert Johnson,2009,3.382424286043933,0.8833238194875755,1,second
200000000.0,Columbia Pictures,USA,Roland Emmerich,Action,166112167.0,2012,PG-13,2009-11-13,158,5.8,John Cusack,303766,Roland Emmerich,2009,4.962029803759013,-1.7392381321480803,4,
60000000.0,Focus Features,USA,Henry Selick,Animation,75286229.0,Coraline,PG,2009-02-06,100,7.7,Dakota Fanning,161158,Henry Selick,2009,1.184297937689191,-0.16875685540787483,3,fourth
150000000.0,Twentieth Century Fox Film Corporation,USA,Gavin Hood,Action,179883157.0,X-Men Origins: Wolverine,PG-13,2009-05-01,107,6.7,Hugh Jackman,397838,David Benioff,2009,4.174322939238929,-0.616868874236011,4,
175000000.0,Pixar Animation Studios,USA,Pete Docter,Animation,293004164.0,Up,PG,2009-05-29,96,8.3,Edward Asner,743601,Pete Docter,2009,6.026374481508501,0.28014460681748476,2,third
47000000.0,Pan Europ�enne,Belgium,Jaco Van Dormael,Drama,3600.0,Mr. Nobody,R,2013-09-26,141,7.9,Jared Leto,173190,Jaco Van Dormael,2009,0.02122937874366384,-0.8352056225210421,3,fourth
11000000.0,StudioCanal,USA,Atom Egoyan,Drama,3074838.0,Chloe,R,2010-03-26,96,6.3,Julianne Moore,60262,Erin Cressida Wilson,2009,-0.6290794353192682,-0.11025962843282418,0,first
0.0,Vinod Chopra Productions,India,Rajkumar Hirani,Adventure,6532908.0,3 Idiots,PG-13,2009-12-25,170,8.4,Aamir Khan,250762,Rajkumar Hirani,2009,-0.7971688260296822,0.14186772779183573,0,first
7500000.0,Fox Searchlight Pictures,USA,Marc Webb,Comedy,32391374.0,500 Days of Summer,PG-13,2009-08-07,95,7.7,Zooey Deschanel,407875,Scott Neustadter,2009,-0.33970708950263806,0.3128180459540568,0,first
200000000.0,"Halcyon Company, The",USA,McG,Action,125322469.0,Terminator Salvation,PG-13,2009-05-21,115,6.6,Christian Bale,301842,John Brancato,2009,4.466394487837052,-2.234873448070042,4,
5000000.0,Liberty Films UK,UK,Duncan Jones,Drama,5009677.0,Moon,R,2009-07-10,97,7.9,Sam Rockwell,283589,Duncan Jones,2009,-0.7201737884188666,0.02785515315943585,0,first
200000000.0,DreamWorks,USA,Michael Bay,Action,402111870.0,Transformers: Revenge of the Fallen,PG-13,2009-06-24,150,6.0,Shia LaBeouf,343549,Ehren Kruger,2009,7.829660433284491,1.128392497377397,2,third
2000000.0,Tornasol Films,Argentina,Juan Jos� Campanella,Drama,20167424.0,The Secret in Their Eyes,R,2010-05-21,129,8.2,Ricardo Dar�n,149747,Eduardo Sacheri,2009,-0.5932944014403309,0.2693391074839009,0,first
13000000.0,Yellow Bird,Sweden,Niels Arden Oplev,Drama,10095170.0,The Girl with the Dragon Tattoo,R,2010-04-30,152,7.8,Michael Nyqvist,185107,Nikolaj Arcel,2009,-0.5055739111421235,-0.06315714915296554,0,first
30000000.0,Twentieth Century Fox Film Corporation,USA,James Wong,Action,9353573.0,Dragonball: Evolution,PG,2009-04-10,85,2.6,Justin Chatwin,60877,Ben Ramsey,2009,-0.18987210993998224,-0.3968812295777563,0,first
0.0,Boo Productions,Greece,Yorgos Lanthimos,Drama,110248.0,Dogtooth,UNRATED,2009-11-11,94,7.3,Christos Stergioglou,53533,Efthymis Filippou,2009,-0.875210519747526,0.06382603407399191,0,first
0.0,Dark Castle Entertainment,USA,Jaume Collet-Serra,Horror,41596251.0,Orphan,R,2009-07-24,123,7.0,Vera Farmiga,157791,David Leslie Johnson,2009,-0.3711144069681559,0.567922146853362,0,first
30000000.0,TriStar Pictures,South Africa,Neill Blomkamp,Sci-Fi,115646235.0,Sector 9,R,2009-08-14,112,8.0,Sharlto Copley,566581,Neill Blomkamp,2009,1.101689232596956,0.8946801129591824,1,second
150000000.0,Columbia Pictures,USA,Ron Howard,Mystery,133375846.0,Angels & Demons,PG-13,2009-05-15,138,6.7,Tom Hanks,232877,David Koepp,2009,3.609212950433278,-1.181978863041663,4,
16000000.0,Fox Atomic,USA,Karyn Kusama,Comedy,16204793.0,Jennifer's Body,R,2009-09-18,102,5.1,Megan Fox,98187,Diablo Cody,2009,-0.37403364400164013,-0.046221449358411354,0,first
11000000.0,Zentropa Entertainments,Denmark,Lars von Trier,Drama,397070.0,Anticristo,NOT RATED,2011-03-18,108,6.6,Willem Dafoe,96352,Lars von Trier,2009,-0.6616169742989811,-0.14279716741253703,0,first
40000000.0,Touchstone Pictures,USA,Anne Fletcher,Comedy,163958031.0,The Proposal,PG-13,2009-06-19,108,6.7,Sandra Bullock,247443,Peter Chiarelli,2009,1.8797331174111855,1.290708773286981,1,second
25000000.0,Dimension Films,USA,John Hillcoat,Adventure,56692.0,The Road,R,2009-12-18,111,7.3,Viggo Mortensen,191196,Cormac McCarthy,2009,-0.3983422476957169,-0.41434375509027566,0,first
50000000.0,"Film Department, The",USA,F. Gary Gray,Crime,73343413.0,Law Abiding Citizen,R,2009-10-16,109,7.4,Gerard Butler,232508,Kurt Wimmer,2009,0.9696831827321891,-0.001356385878445873,3,fourth
65000000.0,Walt Disney Pictures,USA,Andy Fickman,Action,67172594.0,Race to Witch Mountain,PG,2009-03-13,98,5.7,Dwayne Johnson,46750,Matt Lopez,2009,1.1812130254902933,-0.3628493798499879,3,fourth
30000000.0,Curmudgeon Films,USA,Nick Cassavetes,Drama,49200230.0,My Sister's Keeper,PG-13,2009-06-26,109,7.4,Cameron Diaz,79925,Jeremy Leven,2009,0.2943043218303398,0.08729520219256584,3,fourth
175000000.0,Paramount Pictures,USA,Stephen Sommers,Action,152267519.0,G.I. Joe: The Rise of Cobra,PG-13,2009-08-07,118,5.8,Dennis Quaid,182662,Stuart Beattie,2009,4.316284558646803,-1.429945316044213,4,
15000000.0,Rogue Pictures,USA,Dennis Iliadis,Crime,32721635.0,The Last House on the Left,R,2009-03-13,110,6.6,Garret Dillahunt,72961,Adam Alleca,2009,-0.19243838137447047,0.17357533571740139,0,first
85000000.0,Universal Pictures,USA,Justin Lin,Action,155064265.0,Fast & Furious,PG-13,2009-04-03,107,6.6,Vin Diesel,223114,Chris Morgan,2009,2.631199288227463,0.3231064339143211,1,second
65000000.0,DreamWorks,USA,Peter Jackson,Drama,43818839.0,The Lovely Bones,PG-13,2010-01-15,135,6.7,Rachel Weisz,133076,Fran Walsh,2009,0.8974417228101633,-0.6466206825301177,3,fourth
40000000.0,New Line Cinema,Germany,Ken Kwapis,Comedy,93953653.0,A �l no le gustas tanto,PG-13,2009-02-06,129,6.4,Jennifer Aniston,139962,Abby Kohn,2009,1.0291104428831614,0.4400860987589569,1,second
0.0,Six Entertainment,Netherlands,Tom Six,Horror,181467.0,The Human Centipede (First Sequence),R,2010-04-28,92,4.4,Dieter Laser,62034,Tom Six,2009,-0.8743451382101426,0.06469141561137537,0,first
33000000.0,Constantin Film,Germany,Christian Alvart,Action,10330853.0,Pandorum,R,2009-09-25,108,6.8,Dennis Quaid,128906,Travis Milloy,2009,-0.12069490428195628,-0.4423085912656594,3,fourth
100000000.0,Universal Pictures,USA,Michael Mann,Biography,97104620.0,Public Enemies,R,2009-07-01,140,7.0,Christian Bale,244316,Ronan Bennett,2009,2.213443492838957,-0.6676721982038306,4,
20000000.0,New Line Cinema,USA,Burr Steers,Comedy,64167069.0,17 Again,PG-13,2009-04-17,102,6.4,Zac Efron,155399,Jason Filardi,2009,0.2851586585556637,0.4601647634043204,3,fourth
7000000.0,Fade to Black Productions,USA,Tom Ford,Drama,9166863.0,A Single Man,R,2010-02-05,99,7.6,Colin Firth,92447,Christopher Isherwood,2009,-0.6314583299156747,0.040167566765341625,0,first
80000000.0,Touchstone Pictures,USA,Jonathan Mostow,Action,38577772.0,Surrogates,PG-13,2009-09-25,89,6.3,Bruce Willis,157149,Michael Ferris,2009,1.120268975180103,-0.996816266889824,3,fourth
50000000.0,Temple Hill Entertainment,USA,Chris Weitz,Adventure,296623634.0,The Twilight Saga: New Moon,PG-13,2009-11-20,130,4.6,Kristen Stewart,232524,Melissa Rosenberg,2009,3.682759481420656,2.711719912810022,1,second
15000000.0,Lionsgate,USA,Patrick Lussier,Horror,51545952.0,My Bloody Valentine,R,2009-01-16,101,5.5,Jensen Ackles,47784,Todd Farmer,2009,0.03629575397779784,0.40230947106966974,0,first
105000000.0,Walt Disney Animation Studios,USA,Ron Clements,Animation,104400899.0,The Princess and the Frog,G,2009-12-11,97,7.1,Anika Noni Rose,97887,Ron Clements,2009,2.397604330626251,-0.6745189726597522,4,
40000000.0,Infinity Features Entertainment,UK,Terry Gilliam,Adventure,7689607.0,The Imaginarium of Doctor Parnassus,PG-13,2010-01-08,123,6.8,Christopher Plummer,131731,Terry Gilliam,2009,-0.019083336142038016,-0.6081076802662426,3,fourth
40000000.0,DreamWorks,USA,John Hamburg,Comedy,71440011.0,"I Love You, Man",R,2009-03-20,105,7.0,Paul Rudd,174712,John Hamburg,2009,0.7555473469949805,0.16652300287077598,3,fourth
40000000.0,Universal Pictures,USA,Paul Weitz,Action,13838130.0,Cirque du Freak: The Vampire's Assistant,PG-13,2009-10-23,100,5.9,Chris Massoglia,37859,Paul Weitz,2009,0.055627320935110434,-0.5333970231890942,3,fourth
0.0,DreamWorks,USA,Charles Guard,Drama,28573173.0,The Uninvited,PG-13,2009-01-30,87,6.4,Emily Browning,66806,Craig Rosenberg,2009,-0.529357730534963,0.4096788232865549,0,first
0.0,Fid�lit� Films,France,Gaspar No�,Drama,336467.0,Enter the Void,NOT RATED,2010-05-05,161,7.3,Nathaniel Brown,51942,Gaspar No�,2009,-0.8724617343671451,0.06657481945437276,0,first
35000000.0,GK Films,UK,Jean-Marc Vall�e,Biography,11001272.0,The Young Victoria,PG,2010-01-08,100,7.3,Emily Blunt,49189,Julian Fellowes,2009,-0.0743471255686777,-0.472363857449667,3,fourth
26000000.0,Lionsgate,USA,Jim Sheridan,Drama,28501651.0,Brothers,R,2009-12-04,105,7.1,Jake Gyllenhaal,94974,David Benioff,2009,-0.033607001990724625,-0.08781003183392637,3,fourth
900000.0,MPI Media Group,USA,Ti West,Horror,100659.0,The House of the Devil,R,2012-05-04,95,6.4,Jocelin Donahue,33194,Ti West,2009,-0.858136350513059,0.04651883310467993,0,first
15000000.0,Dimension Films,USA,Rob Zombie,Horror,33392973.0,Halloween II,R,2009-08-28,105,4.9,Scout Taylor-Compton,39233,Rob Zombie,2009,-0.184280958347695,0.18173275874417685,0,first
0.0,BBC Films,Denmark,Nicolas Winding Refn,Adventure,17546.0,Valhalla Rising,NOT RATED,2010-03-31,93,6.0,Mads Mikkelsen,47214,Nicolas Winding Refn,2009,-0.8763369410575488,0.06269961276396903,0,first
38000000.0,Columbia Pictures,USA,Robert Luketic,Comedy,88915214.0,The Ugly Truth,R,2009-07-24,96,6.5,Katherine Heigl,175985,Nicole Eastman,2009,0.9296868857551115,0.41706558652819303,3,fourth
60000000.0,Columbia Pictures,USA,Harold Ramis,Adventure,43337279.0,Year One,PG-13,2009-06-19,97,4.9,Jack Black,80204,Harold Ramis,2009,0.7960864847231759,-0.5569683083738899,3,fourth
20000000.0,Screen Gems,USA,Will Gluck,Comedy,17231291.0,Fired Up!,PG-13,2009-02-20,90,6.2,Eric Christian Olsen,38879,Will Gluck,2009,-0.28515762956868196,-0.11015152472002537,0,first
40000000.0,Columbia Pictures,USA,Nora Ephron,Biography,94125426.0,Julie & Julia,PG-13,2009-08-07,118,7.0,Amy Adams,86198,Nora Ephron,2009,1.0311976553239561,0.44217331119975173,1,second
30000000.0,Focus Features,USA,Shane Acker,Animation,31743332.0,9,PG-13,2009-09-09,79,7.1,Elijah Wood,117268,Pamela Pettler,2009,0.08218568453992739,-0.12482343509784659,3,fourth
40000000.0,New Line Cinema,USA,David R. Ellis,Horror,66477700.0,The Final Destination,R,2009-08-28,82,5.2,Nick Zano,81274,Eric Bress,2009,0.6952503430753137,0.10622599895110915,3,fourth
20000000.0,Fox Searchlight Pictures,USA,George Tillman Jr.,Biography,36842118.0,Notorious,R,2009-01-16,122,6.7,Jamal Woolard,34791,Reggie Rock Bythewood,2009,-0.046866617077343325,0.12813948777131332,0,first
80000000.0,The Weinstein Company,UK,Rob Marshall,Drama,19664021.0,Nine,PG-13,2009-12-25,118,5.8,Daniel Day-Lewis,39041,Michael Tolkin,2009,0.8904481279614175,-1.2266371141085095,3,fourth
5000000.0,CJ Entertainment,South Korea,Joon-ho Bong,Action,547292.0,Mother,R,2009-05-28,129,7.8,Hye-ja Kim,31822,Joon-ho Bong,2009,-0.7743961952442475,-0.026367253665945046,0,first
8500000.0,Path� Renn Productions,UK,Jane Campion,Biography,4444637.0,Bright Star,PG,2009-10-09,119,7.0,Abbie Cornish,22535,Jane Campion,2009,-0.6601869209559816,-0.045863307947929845,0,first
38000000.0,Summit Entertainment,USA,Paul McGuigan,Action,31806100.0,Push,PG-13,2009-02-06,111,6.1,Camilla Belle,95423,David Bourla,2009,0.23575446783396595,-0.27686683139295254,3,fourth
75000000.0,Universal Pictures,USA,Judd Apatow,Comedy,51855045.0,Funny People,R,2009-07-31,146,6.3,Adam Sandler,104307,Judd Apatow,2009,1.1860972141728554,-0.7399804156538563,3,fourth
10000000.0,Lionsgate,USA,Lee Daniels,Drama,47395661.0,Precious,R,2009-11-20,110,7.3,Gabourey Sidibe,93354,Geoffrey Fletcher,2009,-0.1096382071048266,0.44738312223026067,0,first
11000000.0,Twisted Pictures,Canada,Kevin Greutert,Horror,27669413.0,El juego del miedo VI,R,2009-10-23,90,6.0,Tobin Bell,83129,Patrick Melton,2009,-0.3302309380812799,0.18858886880516423,0,first
0.0,BBC Films,UK,Lone Scherfig,Drama,12574715.0,An Education,PG-13,2010-02-05,100,7.3,Carey Mulligan,117159,Lynn Barber,2009,-0.7237548742719486,0.21528167954956928,0,first
50000000.0,Lionsgate,USA,Mark Neveldine,Action,20488579.0,Gamer,R,2009-09-04,95,5.8,Gerard Butler,118535,Mark Neveldine,2009,0.32744448933483106,-0.6435950792758041,3,fourth
30000000.0,Fox 2000 Pictures,USA,Gary Winick,Comedy,58715510.0,Bride Wars,PG,2009-01-09,89,5.5,Kate Hudson,86156,Greg DePaul,2009,0.40992441808322017,0.2029152984454462,3,fourth
60000000.0,Universal Pictures,USA,Peter Billingsley,Comedy,109205660.0,Couples Retreat,PG-13,2009-10-09,113,5.5,Vince Vaughn,87743,Jon Favreau,2009,1.5964526905774856,0.24339789748041993,1,second
30000000.0,Universal Pictures,USA,Sam Raimi,Horror,42100625.0,Drag Me to Hell,PG-13,2009-05-29,99,6.6,Alison Lohman,166655,Sam Raimi,2009,0.20803707447057412,0.0010279548328001637,3,fourth
50000000.0,Universal Pictures,UK,Richard Curtis,Comedy,7994115.0,Pirate Radio,R,2009-11-13,135,7.4,Philip Seymour Hoffman,95825,Richard Curtis,2009,0.17562435053616748,-0.7954152180744677,3,fourth
26000000.0,Gaumont,Canada,Vincenzo Natali,Drama,16999046.0,Splice: experimento mortal,R,2010-06-04,104,5.8,Adrien Brody,83205,Vincenzo Natali,2009,-0.17337506948415238,-0.22757809932735415,0,first
35000000.0,Sketch Films,USA,Patrick Tatopoulos,Action,45802315.0,Underworld: Rise of the Lycans,R,2009-01-23,92,6.6,Rhona Mitra,132542,Danny McBride,2009,0.34852008815079544,-0.04949664373019384,3,fourth
20000000.0,Lionsgate,Australia,Michael Spierig,Action,30101577.0,La hermandad,R,2010-01-08,98,6.5,Ethan Hawke,110514,Michael Spierig,2009,-0.12877088045335397,0.046235224395302664,0,first
175000000.0,DreamWorks Animation,USA,Rob Letterman,Animation,198351526.0,Monsters vs. Aliens,PG,2009-03-27,94,6.5,Reese Witherspoon,123919,Maya Forbes,2009,4.876250983708222,-0.8699788909827945,4,
26000000.0,Columbia Pictures,USA,Steve Carr,Action,20819129.0,Paul Blart: Mall Cop,PG,2009-01-16,91,5.2,Kevin James,89303,Kevin James,2009,-0.1269572694662872,-0.18116029930948896,0,first
100000000.0,Columbia Pictures,USA,Tony Scott,Action,65452312.0,The Taking of Pelham 123,R,2009-06-12,106,6.4,Denzel Washington,160641,Brian Helgeland,2009,1.8288365346006483,-1.0522791564421394,4,
39000000.0,New Line Cinema,USA,Robert Schwentke,Drama,63414846.0,The Time Traveler's Wife,PG-13,2009-08-14,107,7.1,Eric Bana,122959,Bruce Joel Rubin,2009,0.6389328657597664,0.08811004408420484,3,fourth
50000000.0,Summit Entertainment,USA,Alex Proyas,Drama,79957634.0,Knowing,PG-13,2009-03-20,121,6.2,Nicolas Cage,197063,Ryne Douglas Pearson,2009,1.0500525327311196,0.07901296412048454,3,fourth
7000000.0,Focus Features,USA,Ethan Coen,Comedy,9190525.0,A Serious Man,R,2009-11-06,106,7.0,Michael Stuhlbarg,110208,Joel Coen,2009,-0.6311708131303005,0.04045508355071582,0,first
100000000.0,Columbia Pictures,USA,Phil Lord,Animation,124870275.0,Cloudy with a Chance of Meatballs,PG,2009-09-18,90,7.0,Anna Faris,167156,Phil Lord,2009,2.5508237594863146,-0.3302919315564731,4,
25000000.0,BBC Films,USA,Grant Heslov,Comedy,32416109.0,The Men Who Stare at Goats,R,2009-11-06,94,6.2,Ewan McGregor,114722,Jon Ronson,2009,-0.005143213276646283,-0.02114472067120496,3,fourth
6000000.0,Fox Atomic,USA,Zach Cregger,Comedy,4542775.0,Miss March,R,2009-03-13,90,5.0,Zach Cregger,19111,Zach Cregger,2009,-0.7067463499113398,0.0030810692183196424,0,first
0.0,Miramax,USA,Greg Mottola,Comedy,16025394.0,Adventureland,R,2009-04-03,100,6.8,Jesse Eisenberg,139072,Greg Mottola,2009,-0.6818256995006552,0.25721085432086266,0,first
16000000.0,Warner Bros.,USA,Richard Kelly,Drama,15045676.0,The Box,PG-13,2009-11-06,115,5.6,Cameron Diaz,80381,Richard Kelly,2009,-0.3881180660163733,-0.06030587137314452,0,first
6000000.0,LD Entertainment,USA,Marcus Dunstan,Horror,7706394.0,The Collector,R,2009-07-31,90,6.4,Josh Stewart,47291,Patrick Melton,2009,-0.6683052390572776,0.041522180072381856,0,first
60000000.0,Warner Bros.,USA,Clint Eastwood,Biography,37491364.0,Invictus,PG-13,2009-12-11,134,7.4,Morgan Freeman,132427,Anthony Peckham,2009,0.7250528151952003,-0.6280019779018655,3,fourth
